PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0Ej4i,r1b2rk1/ppq4p/3b1pp1/5p2/3N1P1Q/2P4R/P1PB2PP/R5K1 b - - 1 19,c8d7 h4h7,409,106,97,317,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/jtpwxxwv/black#38,
0EunY,5Rkr/3p2p1/3Pp3/4PpNp/5Pn1/2Q5/1K1B2q1/8 b - - 0 40,g8f8 c3c8,487,92,84,153,endgame master mate mateIn1 oneMove,https://lichess.org/NZBEYDUg/black#80,
0FHZP,6k1/2pB1p2/5r2/1P1P4/8/6p1/6P1/Q4q1K w - - 4 38,a1f1 f6f1,407,98,60,58,endgame master mate mateIn1 oneMove,https://lichess.org/HJ5sRaaK#75,
0FxWD,2r2rk1/pp1b1pp1/5q1p/3pp3/1Pn5/P2QPP2/1PB1N1PP/2R2RK1 b - - 3 20,c4b2 d3h7,444,93,100,173,master mate mateIn1 middlegame oneMove,https://lichess.org/XAa7T8ck/black#40,
0GFSO,4rrk1/pp3ppp/2p2n2/3b4/P3q3/3NP3/1PQ1BPPP/R4RK1 w - - 2 20,a1c1 e4g2,401,104,95,1048,kingsideAttack master masterVsMaster mate mateIn1 middlegame oneMove,https://lichess.org/fX6rhtCu#39,
0GUDm,2r4k/2P1R1pp/p7/8/1p4B1/8/PPP3PP/1K3r2 w - - 1 29,g4d1 f1d1,417,97,79,188,backRankMate endgame hangingPiece master mate mateIn1 oneMove,https://lichess.org/ARoQMDar#57,
0GVM7,8/4p1k1/p1P5/8/1P6/2r3p1/4p1P1/4R1K1 w - - 1 40,e1e2 c3c1 e2e1 c1e1,404,93,100,130,endgame master mate mateIn2 rookEndgame short,https://lichess.org/CfAEDEhI#79,
0GvVB,2r3k1/p1p2ppp/1p4q1/5n2/P3Q3/3P4/1B3PPP/4R1K1 b - - 8 26,c7c5 e4e8 c8e8 e1e8,420,99,86,704,endgame master mate mateIn2 sacrifice short,https://lichess.org/rR21uZni/black#52,
0IJB1,r2R2k1/2p3pp/4Pp2/5P2/4p3/8/bnP4P/2KR4 b - - 1 33,a8d8 d1d8,427,109,96,440,endgame master mate mateIn1 oneMove,https://lichess.org/mgHvjzjz/black#66,
0Iq78,3bQ1k1/p4pp1/7p/q4B2/b7/7P/PP3PP1/4R1K1 b - - 1 28,a4e8 e1e8,482,95,94,319,endgame master mate mateIn1 oneMove,https://lichess.org/CMZVMKzb/black#56,
0J7uu,7k/4p2N/2p3p1/3r2N1/P7/3BnP2/PP4P1/1K6 w - - 3 32,d3e4 d5d1,455,108,93,540,endgame master mate mateIn1 oneMove,https://lichess.org/9Cap3SZB#63,
0L1NB,2R5/1p3rpk/p7/7p/4p1pK/P1BnP3/1P6/8 b - - 1 38,g7g6 c8h8,433,95,100,156,endgame master mate mateIn1 oneMove,https://lichess.org/nT8Y3Dbr/black#76,
0Ltl9,8/8/6k1/2R5/2p2pP1/5P1K/5r2/8 w - - 2 50,h3h4 f2h2,427,90,98,632,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/le1dYU9M#99,
0Mghh,r1b2rk1/2p2pp1/p1pq3p/3p4/3N2nQ/1PN1P3/P1PP2PP/R4RK1 w - - 2 15,h2h3 d6h2,462,113,88,772,master mate mateIn1 middlegame oneMove,https://lichess.org/bkAOCubg#29,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
0ND4A,5rk1/pp6/2p1R3/3n2pp/P7/6P1/6NP/4Rq1K w - - 2 40,e1f1 f8f1,400,91,82,179,backRankMate endgame master mate mateIn1 oneMove,https://lichess.org/w1g8GOQr#79,
0OB2o,4R2k/p1q3pp/1p6/1b1p1P2/3p2P1/Q1P4P/P5B1/6K1 b - - 0 32,b5e8 a3f8,445,98,91,655,endgame master mate mateIn1 oneMove,https://lichess.org/AC2h9kGn/black#64,
0ORie,1r6/1P6/1R4p1/8/5p1k/5K2/8/8 b - - 0 50,g6g5 b6h6,419,109,88,1090,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/diBfcA10/black#100,
0OidU,5k2/1r3pbp/p2N4/PbpN1p2/1p6/1P4P1/1PK4P/4R3 b - - 9 44,b7d7 e1e8,438,87,100,262,endgame master mate mateIn1 oneMove,https://lichess.org/jqHUveP2/black#88,
0P5ed,6k1/4Q2p/p1b1p1p1/1p2P3/2pPq3/P1P3RP/6rK/8 w - - 0 30,g3g2 e4g2,412,95,79,110,endgame master mate mateIn1 oneMove,https://lichess.org/jJxusjr9#59,
0QPsa,8/6pk/7p/1p1N4/6n1/2P4P/3r2P1/1R4K1 w - - 1 36,b1b5 d2d1,498,85,71,221,endgame master mate mateIn1 oneMove,https://lichess.org/CFf3D29i#71,
0QSZn,4B3/2p3pp/p3q3/2k2p2/1R1R1b2/2P4P/P4PP1/6K1 w - - 2 29,e8a4 e6e1,436,91,100,103,endgame master mate mateIn1 oneMove,https://lichess.org/IkAZdGbo#57,
0QsT8,4r2r/RR4pk/7p/2B4P/3b2P1/8/P4PK1/8 b - - 2 46,d4c5 b7g7,415,94,85,77,endgame master mate mateIn1 oneMove,https://lichess.org/oOSZ3yFG/black#92,
0RUcM,6rk/6p1/p2Q3R/2p5/8/1P1P3P/q5P1/7K b - - 0 28,g7h6 d6h6,466,88,100,221,endgame master,https://lichess.org/Z1zPUr3s/black#56,
0Ritn,6k1/5pp1/3R4/b4p2/p1N5/P4PPp/4P2P/1r5K w - - 5 38,d6d1 b1d1,411,104,78,389,endgame hangingPiece master mate mateIn1 oneMove,https://lichess.org/AHzyPnwq#75,
0S41n,2rq1rk1/3nbppp/2n1p3/pp1pP2b/3P4/1N1Q1N1P/PP1B1PP1/RB2R1K1 b - - 1 17,a5a4 d3h7,496,95,97,532,kingsideAttack master mate mateIn1 oneMove opening,https://lichess.org/zbWwYdoM/black#34,Caro-Kann_Defense Caro-Kann_Defense_Modern_Variation
0S4sr,1r1r2k1/5ppb/7p/3BR3/pP6/7P/1P3PP1/4R1K1 b - - 0 32,b8b4 e5e8 d8e8 e1e8,462,106,90,1203,endgame master masterVsMaster mate mateIn2 short,https://lichess.org/kxF02Vgf/black#64,
0SMDf,r1b1kbnr/pp1n1pp1/1qp1P2p/3p4/7B/4P3/PPPN1PPP/R2QKBNR b KQkq - 0 7,f7e6 d1h5 g7g6 h5g6,496,100,100,145,master mate mateIn2 opening short,https://lichess.org/hwGh2WPW/black#14,Queens_Pawn_Game Queens_Pawn_Game_Levitsky_Attack
0SzkP,3R3k/5p1p/p4P2/1p3n2/2q2P2/6PP/PPP2Q1K/4r3 b - - 1 37,e1e8 d8e8,445,105,82,541,endgame hangingPiece master mate mateIn1 oneMove,https://lichess.org/9LSbciBi/black#74,
0T7hj,2krr3/ppp1b2p/2n1b1n1/3q4/3p4/1P1P1NBp/P1Q1NPP1/1K1R1B1R b - - 3 22,c6b4 c2c7,477,99,88,624,master mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/uDnTuFyd/black#44,
0UdRc,8/1p3kpQ/2p2r2/3p4/5P1R/8/5RPP/4q2K w - - 1 44,f2f1 e1f1,412,97,96,947,endgame hangingPiece master mate mateIn1 oneMove,https://lichess.org/bjP5OqzL#87,
0VFdQ,3r2k1/5p2/6p1/4p2p/R3P3/2P3P1/3pKP1P/2nR4 w - - 1 39,e2e3 d8d3,444,95,100,255,endgame master mate mateIn1 oneMove,https://lichess.org/FYYTaasv#77,
0VMyc,5r2/ppp3pk/3p1q1p/3Pp3/2P1P2P/2N3Q1/PP5P/R5K1 w - - 3 25,c3d1 f6f1,400,94,76,176,endgame master mate mateIn1 oneMove,https://lichess.org/z4JOsAkS#49,
0WRox,r1bq1k1r/ppp2Bpp/3pP3/2b1B3/8/7P/P4PP1/RN1Q1RK1 b - - 0 13,d6e5 d1d8,433,92,97,435,hangingPiece master mate mateIn1 middlegame oneMove,https://lichess.org/l8sAzCwP/black#26,Center_Game Center_Game_Lanc-Arnold_Gambit
0WS67,3Q2k1/1pp2q2/p1b1p1p1/P1P1Bp1p/8/2P5/1P3PPP/6K1 b - - 0 26,g8h7 d8h8,442,88,75,159,endgame master mate mateIn1 oneMove,https://lichess.org/70lMORqE/black#52,
0Wskx,4r1k1/p3b1pp/4q1r1/3pP3/3P1R2/1P5P/P4QP1/5RK1 b - - 0 30,e7g5 f4f8 e8f8 f2f8,439,97,79,338,master mate mateIn2 middlegame short,https://lichess.org/fWgSrVgV/black#60,
0ZJCN,3r3r/pp1k2pp/2nbpp2/3p4/2q1PP2/1NPQ4/PP4PP/R1B2R1K w - - 3 16,d3g3 c4f1,467,91,67,121,hangingPiece kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/GgDCB9ea#31,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
0ZMXY,4r2k/4R2p/2pR2pP/4np2/3p4/4P1P1/1r3P2/5K2 b - - 3 40,e8e7 d6d8 e7e8 d8e8,411,103,76,151,endgame master mate mateIn2 short,https://lichess.org/lfveShUg/black#80,
0Zlck,r2q3r/1p4k1/p1n1p1p1/2p4p/2B2QbP/2P5/PP1N1PP1/R1B1K2R w KQ - 1 17,d2e4 d8d1,487,105,94,544,master mate mateIn1 middlegame oneMove,https://lichess.org/8UPoPIJJ#33,Modern_Defense Modern_Defense_Other_variations
0alcM,8/5pkp/p1R5/5NPK/r7/2p4P/8/4b3 b - - 7 38,g7f8 c6c8,498,113,94,807,endgame master mate mateIn1 oneMove,https://lichess.org/2Wz2flwd/black#76,
0b32V,8/b2r2p1/p5k1/4p1p1/4P3/1P2NP2/P2rRKP1/7R b - - 9 45,d2e2 f2e2 a7e3 e2e3,451,107,91,358,advantage endgame master short,https://lichess.org/B48vUA8A/black#90,
0b7rH,8/pR5p/2p1r1pk/3p4/8/2P5/P4PPP/6K1 w - - 2 34,b7a7 e6e1,496,96,84,357,backRankMate endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/W5JufFYY#67,
0cri4,b3kb1r/5ppp/2q5/1p2Pp2/2p2P2/1PPp1N2/3P2PP/2BQ1R1K w k - 0 18,f3d4 c6g2,400,94,100,188,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/u6cm8hkm#35,Scandinavian_Defense Scandinavian_Defense_Other_variations
0dGKy,r1n2rk1/1p3ppp/p1pqn3/3p4/1P1P4/P3PN2/2Q2PPP/1BR2RK1 b - - 4 17,c8b6 c2h7,495,104,95,733,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/PwazXaGd/black#34,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation
0e1Sj,2r3k1/5ppp/8/3p4/2BR4/1q2PPP1/3Q3P/6K1 b - - 0 32,d5c4 d4d8 c8d8 d2d8,441,106,87,1082,backRankMate endgame master mate mateIn2 short,https://lichess.org/L86UfMg3/black#64,
0eT9i,1r1r2k1/5pp1/2B1p2p/qP6/8/4P3/5PPP/4Q1K1 w - - 0 28,e1a5 d8d1 a5e1 d1e1,418,106,88,579,backRankMate endgame master mate mateIn2 short,https://lichess.org/zLIKKAtV#55,
0eaiv,8/4Qpk1/4p1p1/1p2Pq1p/p2P1P1P/P5P1/1P5K/8 w - - 22 48,e7f6 f5f6 e5f6 g7f6,478,105,83,292,crushing endgame master queenEndgame short,https://lichess.org/hwHHGY1z#95,
0eg10,2R5/6p1/5p1k/5P2/7K/8/2p3r1/8 b - - 1 45,g2d2 c8h8,435,104,92,757,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/RG265Ql5/black#90,
0fKYl,4r3/5pk1/1pNp2pp/p2P4/8/1Pb5/P4PPP/2R3K1 w - - 2 27,c1c3 e8e1,438,91,100,239,backRankMate endgame master mate mateIn1 oneMove,https://lichess.org/UhQRocOo#53,
0gLiO,8/8/6k1/1p6/5K2/7P/8/8 w - - 2 65,f4g4 b5b4 g4f3 b4b3 f3e4 b3b2,482,83,50,91,advancedPawn crushing endgame long master masterVsMaster pawnEndgame quietMove,https://lichess.org/3sCk3RjV#129,
0gNI2,3R3k/6pp/8/pp2r1P1/5P2/P4K2/1qP4P/2R5 b - - 1 38,e5e8 d8e8,436,105,82,777,backRankMate endgame hangingPiece master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/nL7oNt5j/black#76,
0gpSf,6k1/2r1pp1p/Pq1p1np1/1PrP4/4PPP1/3Q3P/4B3/RR5K w - - 1 34,b1b3 c5c1 a1c1 c7c1,454,99,97,268,advantage master middlegame short,https://lichess.org/AtGeK65x#67,
0gszH,2N3k1/7p/4p1pP/1p2P1P1/1Pp5/P3P3/8/6K1 w - - 0 40,c8d6 c4c3 d6b5 c3c2,400,98,100,256,advancedPawn advantage endgame knightEndgame master short,https://lichess.org/Sv36QXRn#79,
0hcUl,5Rk1/1p3ppp/2p4r/p3p3/2P1P3/1P4Pq/P4P1P/3QR1K1 b - - 0 25,g8f8 d1d8,438,104,83,616,endgame master mate mateIn1 oneMove,https://lichess.org/ayAXWyin/black#50,
0iG71,N5k1/3r1ppp/p7/8/4n3/1P4Pb/PB3b1P/2R1R2K b - - 1 25,f2e1 c1c8 d7d8 c8d8,400,95,100,428,master mate mateIn2 middlegame short,https://lichess.org/XBzF2FF5/black#50,
0iNgb,5k1r/p4p2/1ppR4/4PNp1/7p/P5P1/1PP3b1/2K5 b - - 5 31,h4h3 d6d8,498,97,47,54,endgame master mate mateIn1 oneMove,https://lichess.org/pHAmUlfn/black#62,
0j1cQ,8/1b4pk/7p/6b1/1P3N2/P3r1B1/3R2PP/7K w - - 7 41,d2f2 e3e1 f2f1 e1f1,456,112,84,396,endgame master mate mateIn2 short,https://lichess.org/gUQNVrSu#81,
0jWQq,3k4/2pn2p1/q2b2Q1/4p1p1/3P4/2P2P1P/1P3P2/4R1K1 b - - 2 29,e5d4 g6e8,499,86,100,191,endgame master mate mateIn1 oneMove,https://lichess.org/uwBDakD0/black#58,
0jbTH,8/4R3/8/5p2/2b4p/5PkP/3b2P1/6K1 b - - 5 46,f5f4 e7g7,462,86,100,175,endgame master mate mateIn1 oneMove,https://lichess.org/uCkkP7Ie/black#92,
0lOuX,8/8/5R1p/5K1k/5Pp1/6r1/8/8 b - - 0 43,h5h4 f6h6,400,100,97,812,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/Zya4s7H9/black#86,
0lo1D,1b2r1k1/pp4p1/5nQ1/2p5/2Pp4/5N1P/PP3PP1/4q1K1 w - - 0 26,f3e1 e8e1,415,107,96,908,endgame master mate mateIn1 oneMove,https://lichess.org/eN0NVKyY#51,
0miFa,1r6/2N3kp/3p4/p7/P7/2PK3P/5P2/8 b - - 11 50,b8f8 c7e6 g7g8 e6f8,464,88,61,93,crushing endgame fork master short,https://lichess.org/AwwJmFqm/black#100,
0muYX,6k1/1b3ppp/4p3/8/4qP2/4P1QP/6rK/4R3 w - - 0 32,g3g2 e4g2,463,113,93,536,endgame master mate mateIn1 oneMove,https://lichess.org/tqkNT6U0#63,
0my1m,6k1/2Rn1pp1/B3pb1p/1N6/4P3/3nBP2/1r4PP/6K1 w - - 2 30,c7d7 b2b1 e3c1 b1c1,428,99,83,845,master mate mateIn2 middlegame short,https://lichess.org/Q5YjTrkB#59,
0nAqZ,2R1rn1k/p3Q1pp/5pq1/4p3/8/7P/5PP1/2R3K1 b - - 4 34,e8e7 c8f8,416,103,92,536,backRankMate endgame hangingPiece master mate mateIn1 oneMove,https://lichess.org/3cQqU0XK/black#68,
0nNay,r1b2r1k/pppp1Qpp/2q2p2/8/8/2B1R1P1/2P1PP1P/R5K1 b - - 5 18,f8f7 e3e8 f7f8 e8f8,414,101,100,235,backRankMate master mate mateIn2 middlegame short,https://lichess.org/0idoZANU/black#36,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit
0nlaU,2R1qQ1k/pr4pp/8/8/4r3/PB6/KP3P1P/8 b - - 3 33,e8f8 c8f8,400,91,86,81,backRankMate endgame master mate mateIn1 oneMove,https://lichess.org/pUTthjJw/black#66,
0nms9,6k1/5ppp/4b3/4p3/P2b4/1nN3P1/r4PBP/3RB1K1 b - - 8 30,d4c3 d1d8,432,92,87,172,backRankMate master mate mateIn1 middlegame oneMove,https://lichess.org/e5TU9XKk/black#60,
0ntDC,k1r4r/p4pp1/2N3p1/3P4/Q3p3/b2nPq1P/P2K1P2/R4R2 b - - 3 28,a3d6 a4a7,476,85,76,136,master mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/LyQalHpN/black#56,
0oj7Q,rnb1k2r/1pp2pbp/p5p1/1N2q3/8/4BP2/PPPQ2PP/R3KB1R w KQkq - 0 12,e1c1 e5b2,416,116,92,808,master mate mateIn1 oneMove opening queensideAttack,https://lichess.org/JW4vCYjd#23,Philidor_Defense Philidor_Defense_Larsen_Variation
0peYT,3r4/p3p3/5k2/6p1/6P1/2P2p2/PP3P1B/5qKR w - - 0 34,g1f1 d8d1,428,109,86,427,endgame master mate mateIn1 oneMove,https://lichess.org/AJCW9dZ4#67,
0qSQI,4r1k1/5ppp/2Q5/3p4/3P4/P2KBR2/6q1/8 b - - 2 37,g2f3 c6e8,400,105,80,358,endgame hangingPiece master mate mateIn1 oneMove,https://lichess.org/kiPWx6nL/black#74,
0qUpE,5k2/5ppp/2N5/8/5P2/r5P1/p2RK2P/n7 b - - 0 37,a1b3 d2d8,400,108,88,325,endgame master mate mateIn1 oneMove,https://lichess.org/IVqtPj8a/black#74,
0qqUj,8/4rk2/P5p1/2p5/2P2P2/1P1r3p/5P1P/3R2K1 w - - 0 43,d1d3 e7e1,401,99,81,703,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/i5YEVP3z#85,
0rZPh,1r4k1/5pbp/3p1np1/2pP4/1q3P2/8/1PQ3PP/2BBR2K w - - 0 27,d1f3 b4e1,400,108,93,958,backRankMate hangingPiece master mate mateIn1 middlegame oneMove,https://lichess.org/xXgonTD8#53,
0s970,2k5/1b2Q2p/2p3p1/B2np3/2P5/8/1r3PPP/3R2K1 b - - 2 24,d5e7 d1d8,458,87,57,80,endgame master mate mateIn1 oneMove,https://lichess.org/cFBIve0t/black#48,
0ui16,8/1b1r1p1k/5n1p/p5p1/2q5/P3B1P1/1P2PP1P/2RN2K1 w - - 0 25,c1c4 d7d1,432,94,96,1274,endgame hangingPiece master mate mateIn1 oneMove,https://lichess.org/koyisiBs#49,
0uor7,4r1k1/p1p1r1p1/2b4p/2pp4/4B3/1P3P1P/P1P1R1P1/4R2K w - - 0 31,e4g6 e7e2 e1e2 e8e2,400,99,95,160,advantage endgame master short,https://lichess.org/mLZSJs8A#61,
0vNd1,6k1/5pp1/p3p2n/6N1/8/7P/P3r1P1/3R3K b - - 0 39,e2a2 d1d8,450,97,47,49,endgame master mate mateIn1 oneMove,https://lichess.org/MUHUAAwi/black#78,
0vPS2,2r3k1/pq4pp/2b1p3/1p6/1PpB2Q1/P3P3/5PPP/2R3K1 b - - 2 26,c6d7 g4g7,477,83,78,202,endgame kingsideAttack master mate mateIn1 oneMove,https://lichess.org/yjMGT0Cc/black#52,
0vstJ,1k2r3/1p5Q/p7/1qpNb3/8/7P/P5P1/2R2r1K w - - 2 33,c1f1 b5f1,491,87,100,182,endgame master mate mateIn1 oneMove,https://lichess.org/B1JEPtGN#65,
0woci,8/6p1/2kp3p/4p3/2P1Pp2/1pK2P1P/1PbN2P1/8 b - - 1 40,c6c5 d2b3 c2b3 c3b3,490,102,73,73,crushing endgame master short,https://lichess.org/tFjzGChX/black#80,
0xA2z,r2q1rk1/ppp2ppp/2p2n2/4b3/3P2b1/6Q1/PPP2PPP/RNB1KB1R w KQ - 0 9,d4e5 d8d1,429,105,87,820,master mate mateIn1 oneMove opening,https://lichess.org/5HUp24nL#17,Russian_Game Russian_Game_Stafford_Gambit
0xOUn,rR4k1/5pp1/p2P3p/4P3/4BP2/2r5/3p3P/1R4K1 b - - 1 31,a8b8 b1b8 c3c8 b8c8,479,90,100,409,endgame master mate mateIn2 short,https://lichess.org/HIjA0Uh1/black#62,
