PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0MLlN,8/8/p4p2/4p1pk/1PK1Pp2/5P1P/6P1/8 w - - 0 38,c4c5 h5h4 c5b6 h4g3 b6a6 g3g2 b4b5 f6f5,2802,101,78,148,crushing endgame pawnEndgame veryLong,https://lichess.org/wfmv3T2e#75,
0PP4V,8/1q6/3K4/1pQP4/1k6/8/8/8 b - - 24 67,b4a5 c5c6 b7b8 c6c7 b8c7 d6c7 b5b4 d5d6 a5a4 d6d7 b4b3 d7d8q,2833,104,92,1032,advancedPawn crushing endgame promotion queenEndgame veryLong,https://lichess.org/OzMBOALU/black#134,
0Q17H,8/6p1/2k4p/5p2/2K5/1P4P1/5P2/8 b - - 1 48,g7g6 c4d4 c6d6 f2f3 d6e6 b3b4 e6d6 f3f4 d6e6 b4b5 e6d6 b5b6,2882,113,91,619,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/ynx6jDB0/black#96,
0Qga3,1r2r1k1/6pp/R7/8/2pp2N1/5P2/1P1K2PP/7R w - - 0 26,a6a4 b8b2 d2c1 c4c3 h1d1 c3c2 d1h1 b2b1 c1c2 b1h1,2842,109,90,1223,advancedPawn advantage endgame exposedKing skewer veryLong,https://lichess.org/VMj9jnaC#51,
0SI5E,8/7k/4P2p/3Q2p1/p1pP1K2/P1P4q/1P6/8 w - - 0 37,f4e4 h3h4 e4e3 h4e1 e3f3 e1h1 f3e2 h1d5,2847,110,89,743,crushing endgame queenEndgame skewer veryLong,https://lichess.org/zUY8uSaT#73,
0SVC2,r5r1/5p1k/2p1pPp1/p1PpP1QP/1p1B4/1P1qP3/P5P1/5RK1 b - - 0 42,d3c2 e3e4 c2e2 g2g4 d5e4 d4e3 e2g4 g5g4,2843,111,88,356,crushing endgame quietMove veryLong,https://lichess.org/2gOCde9h/black#84,
0SVvP,8/5pk1/p2P4/1p3p2/3p3p/P2Q4/qP2RK1P/2r5 b - - 0 40,a2a1 d3d4 f7f6 d6d7 c1f1 f2e3 a1c1 e2d2,2856,95,92,1666,advancedPawn crushing defensiveMove endgame master veryLong,https://lichess.org/fzY4kWTh/black#80,
0Sxuc,8/6pp/1b6/5P2/2N3P1/pk1K3P/8/8 w - - 2 38,c4d2 b3b4 d3c2 b6d4 c2b1 d4e3 d2f1 e3f4,2855,111,88,520,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/RIZaA1LA#75,
0Ufqy,8/6pp/3k4/5p2/3K4/8/2P3PP/8 b - - 2 39,g7g6 h2h4 h7h6 c2c3 d6e6 c3c4 g6g5 h4g5 h6g5 c4c5,2881,109,92,545,crushing defensiveMove endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/LwK6Z1fF/black#78,
0UxbH,8/5k2/R7/1p1p1P1p/1P1PrKpP/P3P3/2P5/8 w - - 3 41,f4g5 g4g3 g5h5 e4e8 a6g6 e8g8 h5g4 g3g2,2848,102,91,320,advancedPawn advantage endgame rookEndgame veryLong,https://lichess.org/uIph4w6D#81,
0W8Sd,1r4k1/1p4pp/pPbr1p2/2N1pP1q/2Rp4/1P1Q3P/1P4PK/2R5 b - - 3 32,c6b5 c5b7 b8b7 c4c8 b5e8 c1c7 b7c7 b6c7 d6c6 d3e4 c6c1 e4d5 g8f8 d5d6,2884,110,88,707,advancedPawn advantage clearance master middlegame sacrifice veryLong,https://lichess.org/ybJeGkfE/black#64,
0XLMW,8/1r1k1p2/1P3Rb1/2K5/1P5P/8/8/8 b - - 0 58,d7e7 f6g6 f7g6 c5c6 b7b8 b6b7 b8h8 b4b5 e7e6 c6c7,2861,93,94,326,advancedPawn crushing defensiveMove endgame quietMove sacrifice veryLong,https://lichess.org/isy5JPLy/black#116,
0Y4ZN,rn4nr/pp2k1p1/2pP1p2/5q2/8/P1NP1NP1/1PPQ3P/5RK1 b - - 0 20,e7d6 f3g5 f5d7 d2f4 d6e7 f1e1 e7d8 g5e6,2828,101,85,330,advantage middlegame quietMove veryLong,https://lichess.org/BCSRkCj4/black#40,
0YbSN,6k1/1qR2pp1/p2Bp2p/3pP2b/P4Q2/7P/5PPK/1r6 b - - 3 32,b7b3 c7c8 g8h7 d6f8 b3d1 f8g7 d1g1 h2g3 b1b3 g3h4 b3b4 f4b4 g1f2 g2g3,2800,85,76,119,advantage endgame veryLong,https://lichess.org/Bsm89VDj/black#64,
0Yesd,8/8/5p1p/1Kpk4/5PP1/1P6/8/8 w - - 5 52,b5b6 f6f5 g4f5 d5d6 f5f6 h6h5 f6f7 d6e7 b6c5 h5h4 c5d4 h4h3 f7f8r e7f8,2816,96,86,387,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/jPKuyA1X#103,
0ZLMS,2rr2k1/7p/q3P1p1/5p2/p1p1pB2/Ppb1P2P/1P2QPP1/2RR2K1 b - - 0 33,d8d1 e2d1 c3b2 d1d7 a6c6 d7f7 g8h8 e6e7,2886,111,86,429,advancedPawn crushing middlegame veryLong,https://lichess.org/BXcu3lU9/black#66,
0ZtFk,8/p3k2p/1p2p3/3rn3/P2P4/6P1/6PP/4R1K1 w - - 0 29,e1e5 d5e5 d4e5 a7a5 g1f1 b6b5 f1e2 b5a4,2837,104,84,326,crushing endgame quietMove rookEndgame veryLong,https://lichess.org/ltbsGbl1#57,
0a3zm,3rq1k1/7p/3P1Rp1/1p1Qn3/4P3/P1pn4/6PP/5RK1 b - - 1 37,g8g7 f6e6 e8c6 e6e7 g7h6 d5d4 c6c5 d4c5 d3c5 e7e5,2830,98,88,570,advantage capturingDefender middlegame veryLong,https://lichess.org/LqMxIa0I/black#74,
0aqQk,5R2/1p6/p1b4p/P7/1P1p4/1K2k2P/8/8 w - - 2 44,f8f1 c6f3 f1e1 f3e2 e1g1 d4d3 b3c3 d3d2,2807,97,89,296,advancedPawn crushing defensiveMove endgame quietMove veryLong,https://lichess.org/QdZYolpo#87,
0btvw,8/1p1k2p1/p1r2p1p/2R1p3/1P2P3/2K2P1P/1P4P1/8 w - - 1 42,c3c4 b7b5 c4d3 c6c5 b4c5 a6a5 d3c3 d7c7,2868,109,88,1995,crushing defensiveMove deflection endgame quietMove rookEndgame veryLong,https://lichess.org/BLJvypwE#83,
0bvee,r1b4Q/ppk1r2p/2p2n2/8/3qN3/3B2K1/PPP3PP/R3R3 w - - 0 21,e4f6 e7e3 e1e3 d4e3 g3h4 e3f2 h4h5 c8g4 f6g4 f2f7 h5h4 a8h8,2886,91,71,94,advantage exposedKing middlegame sacrifice veryLong,https://lichess.org/JlBN5kzi#41,
0ceoz,8/6p1/3k2p1/5p2/rNKP1PP1/7P/8/8 b - - 0 42,a4b4 c4b4 d6d5 b4c3 d5e4 g4f5 g6f5 c3c4 e4f4 d4d5 f4e5 c4c5 f5f4 d5d6,2884,100,92,778,crushing endgame hangingPiece quietMove veryLong,https://lichess.org/C1susGQ0/black#84,
0ctwZ,r5k1/2p3pp/4b3/1p1nNp2/3Q4/1q1P4/rB2BPPP/2KR3R w - - 6 22,e2f3 d5b4 d4c3 b3c3 b2c3 a2c2 c1b1 e6a2 b1a1 a2d5,2857,94,85,249,advantage discoveredAttack exposedKing fork middlegame veryLong,https://lichess.org/nTrapDMW#43,
0eiMp,5r2/8/7k/6R1/5ppP/3K4/8/8 w - - 0 59,g5g4 h6h5 g4g1 f8e8 g1f1 h5g4 h4h5 f4f3,2830,111,87,307,crushing endgame quietMove rookEndgame veryLong,https://lichess.org/AFdZIHi8#117,
0ftdf,8/8/6p1/K1k1p3/4Pp1P/P4P2/8/8 w - - 0 43,a5a6 c5d4 a3a4 d4e3 a6b6 e3f3 a4a5 f3e3 a5a6 f4f3 a6a7 f3f2 a7a8q f2f1q,2812,114,89,270,advancedPawn advantage endgame pawnEndgame promotion veryLong,https://lichess.org/kR5SMkV4#85,
0gKua,1r3rk1/pb1p1pp1/4q1np/2p5/8/2BB2Q1/PPP4R/1K4R1 b - - 3 29,d7d5 h2e2 e6b6 c3g7 g8g7 e2e7 b6f6 d3g6,2826,98,75,127,advantage middlegame pin sacrifice veryLong,https://lichess.org/zr08BA3g/black#58,
0iplo,8/8/3k1ppp/p7/1ppPK1PP/2P5/PP6/8 w - - 4 35,c3b4 a5b4 d4d5 f6f5 g4f5 g6g5 h4g5 h6g5 e4d4 g5g4,2890,99,91,456,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/9XsxU6FS#69,
0k2wd,8/p1Pk3p/2rP2p1/1K6/1B4P1/P4P2/2P5/8 b - - 2 36,c6c2 g4g5 c2g2 b5a6 g2g5 a6a7 g5g1 a7b7 g1c1 a3a4,2850,119,89,860,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/F3er4tfB/black#72,
0kWjL,5rk1/2qn1p1p/p2b2pQ/4p3/1r6/2N2R1P/P1P3P1/2B2R1K b - - 1 29,e5e4 f3f7 f8f7 f1f7 g8f7 h6h7 f7e8 c3d5,2894,95,82,293,advantage attraction capturingDefender kingsideAttack middlegame sacrifice veryLong,https://lichess.org/NCLPLR69/black#58,
0kaDM,r1b4k/3q1r2/p4pQp/3pp3/8/P6P/1PPR1PP1/3R2K1 b - - 6 26,f7g7 g6h6 h8g8 d2d5 d7c6 d5d8 g8f7 g2g3,2867,111,88,246,crushing defensiveMove exposedKing kingsideAttack middlegame veryLong,https://lichess.org/1dwZNo6h/black#52,
0knZr,5kr1/1p3ppQ/1r2p1P1/3p3P/2pP4/p1P1P1q1/PP1R4/1K5R b - - 0 26,g3e3 g6f7 f8f7 h1f1 f7e7 h7g8 b6b2 b1a1 b2a2 a1b1 a2a1 b1a1 e3c3 a1b1 a3a2 d2a2 c3d3 a2c2 d3f1 b1a2,2854,103,83,495,advancedPawn attraction crushing defensiveMove deflection endgame veryLong,https://lichess.org/yPJIVqK1/black#52,
0lEHe,6k1/pR6/4P1p1/6Pp/8/P4P2/1P1p3r/5K2 w - - 0 41,b7d7 g8f8 f3f4 h5h4 f1g1 h2e2 f4f5 e2e1,2812,98,77,160,advantage endgame quietMove rookEndgame veryLong,https://lichess.org/TaIBuoi0#81,
0lNNv,r4rk1/pb2q1pp/4p3/2p5/1nPpB3/1P3N2/P1Q2PPP/R3R1K1 w - - 1 18,e4h7 g8h8 c2g6 b7f3 g2f3 f8f6 g6e4 e7e8,2870,102,88,727,advantage defensiveMove middlegame veryLong,https://lichess.org/udZyz63J#35,Trompowsky_Attack Trompowsky_Attack_Classical_Defense
0lW5Z,2k1r3/1p4R1/p1p1p3/4Qp1p/3P1n1P/1P6/PKP5/3q4 b - - 2 31,f4d3 c2d3 d1d2 b2a3 e8e7 g7g8 c8d7 g8b8 d2c1 a3a4,2870,98,88,197,crushing endgame veryLong,https://lichess.org/qxmZs3in/black#62,
0m3qn,7r/1b4k1/pq2N1np/1p4p1/1P1P2Q1/P2Bn2P/6P1/3R2K1 b - - 0 31,g7h7 d1f1 h8c8 d3g6 h7g6 e6f4 g6h7 g4d7,2829,86,99,115,attraction crushing middlegame pin quietMove veryLong,https://lichess.org/7maA0jMM/black#62,
0mICY,8/R7/1p2p1k1/6p1/2Pp4/3PnK2/P6b/6R1 w - - 0 40,a7a6 h2g1 f3g3 e3f5 g3g2 g1e3 a2a4 f5h4 g2g3 g6h5 a6b6 e3f4 g3f2 g5g4 b6b5 e6e5 f2e2 g4g3,2892,109,88,384,clearance crushing endgame exposedKing hangingPiece quietMove veryLong,https://lichess.org/5vGPq9l6#79,
0mitX,3r1r1k/3b2pp/p7/3QP3/1q1N4/1P3N1P/P4PP1/R3K2R w KQ - 1 29,f3d2 d7b5 a2a3 b4c3 d4b5 a6b5 e1g1 d8d5,2820,106,87,448,crushing middlegame quietMove veryLong,https://lichess.org/2mBto4Qo#57,
0nBIn,8/p3q1k1/2p3pp/3rPb2/1pp1NP2/5QR1/PPP3P1/2K5 w - - 2 27,e4d6 d5d6 e5d6 e7e1 f3d1 e1g3 d1d4 g7g8,2881,102,95,384,advantage defensiveMove deflection endgame sacrifice veryLong,https://lichess.org/kix0nqXU#53,
0nDgq,rnbqr1k1/pp4pp/2p2b2/3pNp2/2B2P1P/1P6/PBP1Q1P1/2KR3R b - - 0 14,b8d7 d1d5 c6d5 c4d5 g8f8 e2h5 d7e5 f4e5 c8e6 e5f6 e6d5 h5h7 g7f6 b2a3,2803,120,90,548,crushing kingsideAttack middlegame sacrifice veryLong,https://lichess.org/aSKKZO3A/black#28,French_Defense French_Defense_Horwitz_Attack
0npaw,r6k/p3R3/3p4/1pp2qpP/3p1bN1/3P1P2/PP2Q3/1K6 b - - 6 32,c5c4 g4f6 f5f6 e2e4 f6e7 e4e7 c4d3 e7f6,2810,96,93,943,advantage endgame master quietMove sacrifice veryLong,https://lichess.org/ZsWs7JoX/black#64,
0oiaI,r7/8/1PkP4/2P1Kp1p/4b2P/4P1B1/5P2/8 b - - 4 50,a8a5 e5e6 a5a8 d6d7 a8h8 b6b7 c6b7 g3e5,2857,97,85,139,advancedPawn advantage endgame veryLong,https://lichess.org/4436YwNI/black#100,
0qFLY,8/p4n2/1p3kp1/3K4/P5R1/8/5P2/8 w - - 5 41,d5c6 f7e5 c6b7 e5g4 b7a7 b6b5 a4b5 g4f2,2847,97,86,313,crushing endgame fork veryLong,https://lichess.org/ulq1Vzpd#81,
0qKwK,1Q6/p4n1R/4qpk1/2p1p1p1/2P5/1P1r2P1/P4PK1/7R w - - 4 33,b8a7 e6c6 g2f1 d3d1 f1e2 d1d7 h1h6 g6f5 a7d7 c6d7,2805,92,93,236,advantage endgame veryLong,https://lichess.org/ceYwhHk5#65,
0rOSY,8/pp6/7p/5kp1/1PP5/4K2P/P7/8 w - - 0 41,e3f3 h6h5 f3e3 f5e5 a2a4 b7b6 a4a5 b6a5 b4a5 a7a6 e3d3 e5f4 c4c5 f4e5 c5c6 e5d6 d3e4 d6c6 e4f5 c6b5 f5g5 b5a5,2893,109,85,537,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/xfzubKT2#81,
0ridu,1k4nr/p5q1/1pnr1p2/1B1p2N1/Q2P1B2/2P3Kb/5P2/R4R2 b - - 4 25,f6g5 f4d6 b8c8 b5a6 c8d7 a6b7 g8e7 d6e7,2857,104,88,560,crushing hangingPiece middlegame pin queensideAttack veryLong,https://lichess.org/V9MW9ofJ/black#50,
0t1cz,r4rk1/pp3q1b/1bp1R2Q/7N/2P2PpP/8/PP4P1/R6K b - - 5 24,b6d4 a1d1 d4b2 h6g5 g8h8 e6e7 b2f6 e7f7 f6g5 f7f8,2858,112,89,772,advantage exposedKing kingsideAttack master middlegame veryLong,https://lichess.org/Nk5vMkGC/black#48,
0uN60,8/1p6/8/2P2pk1/1P1K4/8/8/8 b - - 0 41,f5f4 b4b5 g5g4 c5c6 b7c6 b5b6 c6c5 d4e4 f4f3 e4e3,2812,105,91,1077,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/4DSrpZXC/black#82,
0uvqA,3r4/1p2Rpbk/1PpP2pp/2P5/2bp3P/3N2q1/6B1/5QK1 b - - 4 34,c4d3 f1f7 d8g8 d6d7 d3c4 f7c4 g8a8 c4d4 g3e1 e7e1 g7d4 g1h2,2878,100,88,295,advancedPawn advantage defensiveMove master middlegame pin veryLong,https://lichess.org/aLs7pPDX/black#68,
0wbQ5,rnbq1rk1/ppp1b1pp/3p4/3pP3/3P3P/3B1NP1/PPP5/R1BQK2R w KQ - 0 12,d3h7 g8h7 f3g5 h7g8 d1h5 c8f5 e1g1 d8c8 g3g4 f5c2 g5f7 c2h7 f7h6 g7h6,2877,109,83,836,advantage clearance hangingPiece opening quietMove veryLong,https://lichess.org/fc9jx107#23,Dutch_Defense Dutch_Defense_Raphael_Variation
0xSqu,6k1/p5pp/1q2p3/1P2Np2/PQ1P1P2/4P3/2r2KB1/8 w - - 3 39,f2f3 b6b7 e5c6 b7f7 c6e7 g8h8 f3g3 f7h5 g2h3 h5e2 e7f5 e2f2 g3g4 e6f5 g4f5 c2c8 b4e7 f2f3 h3g4 f3d5,2830,105,90,1722,advantage endgame intermezzo quietMove veryLong,https://lichess.org/Q29q8xUy#77,
0y9Xv,8/1p3q2/2pP2k1/6p1/p2Q2P1/P7/1P3p2/5K2 b - - 3 47,f7f6 d4d3 g6f7 d6d7 f6e5 d3h7 f7e6 d7d8n,2894,113,87,300,advancedPawn crushing endgame promotion queenEndgame underPromotion veryLong,https://lichess.org/JCq3844a/black#94,
0yHZO,r3r3/6kp/8/p4p2/2P3p1/1P1PpKP1/7P/R3R3 w - - 0 38,f3f4 g7f6 h2h3 h7h5 h3g4 h5g4 e1e3 e8d8 a1h1 d8d4 e3e4 f5e4,2861,112,88,1138,advantage endgame quietMove rookEndgame veryLong,https://lichess.org/WGW3vSR8#75,
0yq9J,q3kb1R/3n1pQ1/r2p4/1Np1p1P1/1n6/1P2PP2/PBPP4/1K6 b - - 4 31,a8b7 b5c7 e8e7 h8f8 d7f8 g7f6 e7d7 c7a6,2819,109,87,783,crushing middlegame pin sacrifice veryLong,https://lichess.org/1fBSrPJI/black#62,
0zIKk,r7/2q1kp1r/2pN1bp1/p1n1p3/Pp2P3/1B6/1PP2PQ1/3RK1R1 w - - 4 22,d6f7 c5b3 f7d6 b3d4 g2g6 e7d6 g6f6 d6c5,2874,116,89,1032,advantage interference master middlegame veryLong,https://lichess.org/3NNmMmlK#43,
