PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
7fxEB,r5k1/1p3pp1/2P5/7q/3Pr3/4nPP1/2Q5/1R3RK1 w - - 0 28,c2e4 h5h3 g1f2 e3f1 e4h4 a8a2 f2e1 h3e6 h4e4 e6d6 e4e8 g8h7,3080,132,89,1684,crushing endgame exposedKing veryLong,https://lichess.org/RH1spjzS#55,
7i5WF,5k2/3R3P/6K1/p1p5/Pp1bp1P1/5r2/8/8 b - - 0 47,b4b3 d7d4 f3h3 d4d5 b3b2 d5d8 f8e7 d8b8,3046,124,90,637,crushing endgame exposedKing veryLong,https://lichess.org/VdOswoYr/black#94,
8hadB,8/8/8/pp2pk2/8/P4KP1/5P2/8 w - - 2 49,f3e3 f5g4 f2f4 b5b4 a3b4 a5a4 b4b5 a4a3 b5b6 a3a2 b6b7 a2a1q b7b8q a1e1 e3d3 e5e4 d3d4 e4e3,3034,126,91,1746,advancedPawn crushing endgame exposedKing pawnEndgame promotion quietMove veryLong,https://lichess.org/unV8fDy3#97,
8wtbH,4B3/8/5p2/5P2/R2b1kP1/7P/3r4/7K w - - 2 41,e8d7 f4g3 a4a3 g3f2 d7a4 d4b2 a3a2 f2g3 h1g1 b2d4 g1f1 d2a2,3030,101,94,1217,crushing defensiveMove discoveredAttack endgame exposedKing veryLong,https://lichess.org/6ogxYTlk#81,
9zRW4,6rk/p2R4/1p5q/2p1b1r1/2P1Q3/B6p/PP3RPN/6K1 w - - 0 39,g2g4 g5g4 h2g4 h3h2 f2h2 h6h2 g1f1 g8f8 f1e1 e5g3 g4f2 f8f2 e4h7 h2h7 d7h7 h8h7,3016,107,95,607,advancedPawn attackingF2F7 crushing exposedKing middlegame pin sacrifice veryLong,https://lichess.org/1nffOog5#77,
A4UWq,6k1/4R3/3P2PP/3r4/6n1/8/6K1/8 b - - 2 61,g4f6 e7e6 d5g5 g2f1 g5g6 d6d7 g8f7 h6h7 f7e6 d7d8n e6d5 h7h8q,3002,129,87,1338,advancedPawn advantage defensiveMove endgame exposedKing promotion sacrifice underPromotion veryLong,https://lichess.org/5FyrcxbA/black#122,
AzAQc,r2q3r/ppk2pnp/8/1P4n1/P1P2Q2/3b4/2N2PPP/4R1K1 b - - 1 25,c7b6 c4c5 b6c5 e1e5 c5b6 a4a5 b6c7 e5g5 d8d6 g5c5 c7d7 f4f7 d7d8 c5d5,3006,97,91,1245,advantage attraction discoveredAttack exposedKing fork middlegame pin veryLong,https://lichess.org/vBs07zxc/black#50,
BfKwD,8/8/2k1K2p/5P1r/1p4R1/8/8/8 b - - 0 44,b4b3 g4g3 b3b2 g3c3 c6b5 c3b3 b5a4 b3b2,3035,130,89,350,crushing endgame exposedKing rookEndgame veryLong,https://lichess.org/oInJmXGu/black#88,
CrLBY,3n4/3Pbk2/8/3KPPp1/7p/8/R7/8 b - - 0 63,g5g4 a2a6 h4h3 a6h6 f7g7 h6h5 d8f7 f5f6 e7f6 e5f6 g7f6 h5h7,3063,120,92,938,crushing endgame exposedKing fork quietMove veryLong,https://lichess.org/5sI6rs8A/black#126,
EPAkJ,r4rk1/4Rp2/p2P2R1/1p6/5b2/BQ3p1q/5P1P/7K b - - 0 30,g8h8 a3b2 h8h7 g6g3 f4g3 e7f7 h7g6 f7g7 g6h6 g7g3,3051,121,89,570,crushing exposedKing middlegame sacrifice skewer veryLong,https://lichess.org/NibnLzRC/black#60,
FkLkR,r5rk/p2p2b1/1pb4p/4P3/8/1P2N3/1BP3R1/1K5R b - - 0 36,d7d6 e5e6 h8h7 b2g7 c6g2 h1h6 h7g7 e3f5 g7f8 h6f6 f8e8 f6f7 a8d8 f7e7,3004,126,90,924,crushing discoveredAttack exposedKing middlegame sacrifice veryLong,https://lichess.org/nsSfqpk8/black#72,
FwveB,3k4/1R6/7p/1p1KP1pr/8/8/8/8 b - - 3 43,g5g4 d5d6 d8c8 b7c7 c8b8 c7f7 h5h1 e5e6 h1d1 d6c6,3048,112,88,225,crushing endgame exposedKing quietMove rookEndgame veryLong,https://lichess.org/csyzzTcF/black#86,
GF8aF,r2q1r2/1R4bk/p2p3p/2pPpbp1/2P2pN1/P6P/3B1PP1/3QR1K1 b - - 3 23,h6h5 g4e5 d6e5 d1h5 h7g8 d2c3 d8f6 e1e5,3005,113,89,1037,crushing discoveredAttack exposedKing middlegame veryLong,https://lichess.org/mnOYG1Qb/black#46,
H2ude,1n1rkbr1/NQ5p/8/2pP1R2/2P1p3/4q3/PP5P/R6K b - - 0 29,b8d7 a7b5 d8b8 b7c6 g8g6 d5d6 f8d6 b5d6 g6d6 c6d6,3029,112,92,768,crushing exposedKing middlegame quietMove veryLong,https://lichess.org/iMztrjeR/black#58,
HwonI,r4rk1/5b1n/2pp2p1/2n1p2Q/1qP1P2N/1B2P1RP/PPK5/6R1 b - - 0 29,c5e4 g3g6 g8h8 h5h6 f8g8 g6g7 b4d2 c2b1 e4g5 h4f3 f7g6 h6g6 g8g7 g6g7 h8g7 f3d2,3067,123,88,369,crushing exposedKing kingsideAttack middlegame pin veryLong,https://lichess.org/TPZrqLWw/black#58,
J0g4i,1k6/5pp1/1q1b1p2/1p3rr1/pP2Q2p/P6P/4NpP1/2R2R1K b - - 3 30,d6g3 e2d4 b6b7 e4e8 b8a7 d4c6 a7a6 c6a5,3003,128,89,2210,crushing exposedKing middlegame queensideAttack veryLong,https://lichess.org/ES57QVje/black#60,
J4LlX,4r2k/qb3p2/5P1P/2p2P2/1p2p3/6R1/4N1P1/1Q5K b - - 0 37,e8g8 g3g8 h8g8 h6h7 g8h7 b1e1,3059,114,91,352,advancedPawn attraction crushing endgame exposedKing long,https://lichess.org/5ZY3iFcq/black#74,
JzpoW,rr4k1/6b1/4p1p1/3PnpP1/2P5/1q2B2Q/p4PK1/R6R b - - 1 31,e5g4 h3h7 g8f7 d5e6 f7e6 h7g6 g7f6 h1e1 b3b7 g2g1 b7e4 e3b6 b8b6 e1e4,3005,126,90,581,advantage attraction discoveredAttack exposedKing fork middlegame pin quietMove veryLong,https://lichess.org/eKAu1FTv/black#62,
KVE0s,5rk1/2Q2p1p/3P2p1/1Np1n1Bq/P2bPP2/2N3K1/1P4P1/R4R2 w - - 5 26,f4e5 h5g5 g3f3 g5e3 f3g4 d4e5 f1f3 f7f5 e4f5 e3h6 a1h1 h6h1 c7h7 h1h7,3034,119,87,386,crushing exposedKing hangingPiece middlegame quietMove veryLong,https://lichess.org/hLG5UYMy#51,
Kj9wf,r1b1qrk1/p1p5/1p1p2pR/1P1Pb3/P1P1PN2/6Q1/5R2/6K1 b - - 0 29,f8f6 g3g5 e5d4 f4g6 d4f2 g1h2 f6g6 h6g6 e8g6 g5g6,3014,114,90,360,advantage exposedKing kingsideAttack middlegame sacrifice veryLong,https://lichess.org/9Dlbsut9/black#58,
L0pEX,1k6/8/PK4N1/1P3p1p/7P/5r2/8/8 b - - 0 61,f3d3 g6e7 d3g3 e7c6 b8a8 b6c7,3014,120,88,967,crushing defensiveMove endgame exposedKing long,https://lichess.org/apoHHL5Y/black#122,
MX9r7,r3kr2/5b2/p1Q5/1p1p4/4p3/P6R/5PPK/4q3 b - - 6 41,e8d8 h3h6 f8g8 c6a8 d8e7 a8a7 e7f8 h6h7 g8g7 a7b8,3019,120,87,640,crushing endgame exposedKing quietMove veryLong,https://lichess.org/xuDN2WUA/black#82,
O0qGy,r2qk2r/ppp1b1pP/2n5/8/3P2B1/2P5/P3Q1PP/R1B3K1 b kq - 0 17,h8h7 e2e6 h7h4 e6g8 e7f8 c1a3 c6e7 a1f1,3034,115,92,768,advantage clearance exposedKing middlegame pin veryLong,https://lichess.org/Y0fHSomf/black#34,Scandinavian_Defense Scandinavian_Defense_Marshall_Variation
OlHq5,4r2k/7p/2Q1p3/4Nr1q/3pR3/3P4/PPP2Pp1/1R4K1 w - - 0 33,f2f3 e8f8 c6e6 h5h1 g1f2 h1b1,3012,123,90,751,advantage exposedKing long middlegame quietMove skewer,https://lichess.org/QYoewt6p#65,
OwgCl,8/4b3/6N1/pp2k1P1/2p1pp2/1PP2P2/P3K3/8 b - - 4 38,e5d6 g6e7 c4b3 e7c8 d6e6 a2b3 a5a4 c8a7 a4a3 a7b5 a3a2 b5d4 e6e5 d4c2,3034,104,84,335,crushing defensiveMove endgame exposedKing intermezzo veryLong,https://lichess.org/0G6EhXSN/black#76,
P1oD3,8/1R6/4N1rP/k3n3/2p5/7K/2P5/8 w - - 2 58,b7h7 g6e6 h3h4 e6f6 h4g5 f6f8 h7b7 e5f7 g5g6 f7h6,3021,116,84,257,crushing endgame exposedKing hangingPiece quietMove veryLong,https://lichess.org/tg7gMx7J#115,
PRl9U,8/8/2p1P1Q1/P7/1P3r1p/7k/6p1/4K3 w - - 0 60,g6d3 h3h2 d3d2 f4e4 e1f2 e4g4 f2f3 h2h3,3069,120,85,375,crushing defensiveMove endgame exposedKing queenRookEndgame veryLong,https://lichess.org/V0rCGwri#119,
Qi8Vs,N2q2k1/ppp2ppp/5n2/3P4/1PB3bn/8/PBP2PK1/R1Q2R2 w - - 0 19,g2g3 d8d6 b2e5 d6e5 f2f4 e5h5,3035,116,90,353,crushing exposedKing long middlegame,https://lichess.org/KUmODEzq#37,
QvEoq,r2k2r1/p7/1ppPp3/4qpp1/1P1R4/P5P1/3QBPb1/2R1K3 b - - 1 30,g8h8 d2g5 d8c8 d4d3 e5b2 d6d7 c8b7 d7d8n,3053,120,89,2103,advancedPawn advantage deflection exposedKing middlegame promotion quietMove underPromotion veryLong,https://lichess.org/zqUafoSD/black#60,
RZglW,8/4B3/8/4n3/P2k1p2/1PpP4/8/3K4 w - - 3 53,a4a5 d4d3 d1e1 c3c2 e7a3 d3c3 a5a6 e5d3 e1e2 f4f3 e2f3 d3b2,3000,108,92,2474,advancedPawn crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/uT8AlWbr#105,
Rc2s8,8/6pk/4p2p/2P1P3/8/p1P2QP1/3q3r/5RK1 w - - 0 31,c5c6 h2h3 f3e4 h7g8 f1b1 h3g3 g1f1 d2d8 c6c7 d8c7 e4a8 g8h7,3044,112,89,680,advantage defensiveMove endgame exposedKing quietMove veryLong,https://lichess.org/4xdtZa8t#61,
S97fF,8/N7/6k1/3n2p1/P2Pp2p/5pPP/3K1P2/8 w - - 0 40,g3h4 g6h5 h4g5 e4e3 f2e3 h5h4,3035,115,89,588,crushing endgame exposedKing knightEndgame long master sacrifice,https://lichess.org/KkWatVrK#79,
SRLob,3r4/5P2/2Q1k2p/6p1/1P1q4/Pb1np1P1/6K1/5R2 b - - 4 51,d4d6 f1f6 e6f6 f7f8q f6e6 c6e4,3016,112,86,1094,advancedPawn attraction crushing endgame exposedKing long pin promotion,https://lichess.org/JLMqi8sn/black#102,
T6QLX,2r4k/5npp/R4r2/8/1PB1q3/2Q1p3/1B5P/4K2R w K - 11 31,h1g1 f7e5 a6f6 g7f6 c4d5 e5f3 e1f1 e4b1 b2c1 b1c1 c3c1 c8c1,3035,102,92,630,crushing exposedKing fork middlegame veryLong xRayAttack,https://lichess.org/mGTyF9G2#61,
TOmVp,r6k/pp3Q2/8/5R1p/7K/1P1q4/8/8 b - - 2 45,d3d8 f5g5 d8d4 h4h3 d4e3 g5g3 e3h6 f7d5 a8f8 g3g5 h6f6 g5h5 h8g7 d5g2,3038,120,87,835,crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/RKZPRPmR/black#90,
TQhmY,r3r3/5p1k/p1pp1P1b/q3pQ2/4P3/2N5/PPP2KP1/R7 b - - 1 26,h7h8 f5h3 a5b6 f2e2 b6e3 h3e3 h6e3 a1h1 h8g8 e2e3,3029,120,90,1424,advantage defensiveMove exposedKing intermezzo middlegame pin veryLong,https://lichess.org/YtugLNav/black#52,
UDpmy,3brr1k/pp1q3P/1n1p4/5P2/3p2Q1/2N5/PPP4K/R1B3R1 w - - 1 27,g4d4 d8f6 g1g8 h8h7 d4g4 f6e5 h2h1 f8g8 g4h5 h7g7 c3e4 b6d5 c2c4 g7f8 c1h6 f8e7 c4d5 e7d8,3037,108,90,2024,crushing defensiveMove exposedKing middlegame quietMove veryLong,https://lichess.org/NsCLfCxa#53,
VJX6M,8/2Pqk3/4r3/3b4/3Q4/3NppPp/1R5P/7K b - - 10 51,e7e8 b2b8 e8f7 d4f4 e6f6 d3e5 f7g7 f4g5 g7h7 g5h4 f6h6 b8h8 h7h8 h4d8 d7d8 c7d8q,3024,115,87,514,advancedPawn attraction crushing endgame exposedKing fork promotion sacrifice veryLong,https://lichess.org/v1TIsaYq/black#102,
Vboh5,5k2/pbN4p/1q1pBrp1/3P4/2R2P2/2Q3P1/P5KP/4r3 b - - 3 31,f6e6 g2h3 e6e2 c7e6 e2e6 d5e6 e1e6 c4c7,3014,120,91,475,crushing exposedKing middlegame veryLong,https://lichess.org/B4CgOkWr/black#62,
WZjn0,8/8/p7/1p6/2p2kp1/P6p/1PP5/5BK1 w - - 2 52,g1h2 f4e3 h2g1 e3d2 b2b3 d2e1 b3c4 h3h2 g1h2 e1f1 c4b5 a6b5,3010,110,85,644,advancedPawn bishopEndgame crushing deflection endgame exposedKing veryLong,https://lichess.org/6dDciKtx#103,
YUKDp,8/p7/8/2pppk2/2p4P/1P1P1K2/P7/8 w - - 0 37,b3c4 d5d4 h4h5 e5e4 d3e4 f5g5 f3g3 g5h5 g3f4 h5h6,3073,118,88,333,crushing defensiveMove endgame exposedKing master pawnEndgame quietMove veryLong zugzwang,https://lichess.org/wU00xwsr#73,
Yzibt,r5k1/6r1/1qbP3Q/6p1/1pp5/5P2/1P2N1P1/1B2R2K b - - 0 34,c6d5 e2g3 b6f2 e1e7 d5f7 h1h2 f2d4 b1e4 a8d8 g3f5 g7g6 h6g6 f7g6 f5d4,3036,111,88,497,clearance crushing exposedKing fork middlegame quietMove veryLong,https://lichess.org/RjhB0jQk/black#68,
bnVUB,8/1p6/p2Pk3/PPP1P1p1/3K2Pp/7b/8/8 b - - 0 42,a6b5 c5c6 b7c6 d4c5 h3g4 a5a6 h4h3 a6a7 h3h2 a7a8q h2h1q a8e8 e6f5 c5b6 f5f4 e5e6,3032,107,92,2320,advancedPawn advantage bishopEndgame endgame exposedKing promotion veryLong,https://lichess.org/e6XGtPEy/black#84,
cGJMw,r6r/pp4bp/1q1k2p1/3Bp1B1/2QRP1b1/8/PP3PPP/R5K1 b - - 0 17,e5d4 d5g8 b6a5 g5f4 g7e5 b2b4 h8g8 b4a5,3014,117,91,1202,crushing exposedKing middlegame veryLong,https://lichess.org/BaDq2LQS/black#34,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted
cY932,5r1k/1p4R1/p2n1r1p/3B4/4P3/PP1Q1p2/7q/5KR1 b - - 8 42,f3f2 g7g8 f8g8 g1g8 h8h7 e4e5 f6f5 g8g3,3039,113,90,2310,crushing defensiveMove discoveredAttack exposedKing middlegame pin veryLong,https://lichess.org/CsXjnBZb/black#84,
cyW9k,rnbq1r1k/pp1pn1b1/3Q3p/4p3/7P/3BP3/PPPN1P2/2KR2R1 b - - 3 17,b8c6 g1g7 h8g7 d1g1 g7f7 d3e2,3086,108,92,990,attraction crushing defensiveMove exposedKing long middlegame sacrifice,https://lichess.org/sEeiDrCj/black#34,Queens_Pawn_Game Queens_Pawn_Game_Modern_Defense
dcbso,r2q1k2/2N1n2p/6r1/p1R5/2P5/B3Q3/P1P3PP/b5K1 b - - 3 24,a1h8 c7d5 a8a6 c5c7 a6e6 a3e7 d8e7 e3f3 g6f6 c7c8 f8g7 f3g3 f6g6 d5e7 g6g3 e7f5,3042,118,88,792,advantage clearance discoveredAttack exposedKing fork middlegame veryLong,https://lichess.org/Tx2xg2R2/black#48,
eEyJJ,6r1/2p2kq1/1p4rp/pPpP1P2/2P1N3/1P5P/4Q1pK/6R1 b - - 0 35,g6g3 f5f6 g7g6 e4d6 f7f6 e2f2 f6e7 d6f5,3006,119,89,1524,crushing endgame exposedKing veryLong,https://lichess.org/lpJr2h6Y/black#70,
f6gle,8/2b5/1p2k2p/p3P1p1/P1PPK1P1/7P/8/8 b - - 0 36,e6e7 e4d5 e7d7 e5e6 d7e8 d5c6 c7d8 c6b7 e8e7 b7c8 b6b5 c4b5 d8b6 d4d5,3028,118,91,2199,bishopEndgame crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/sHTukLR3/black#72,
fZyCd,8/p2B2k1/1pp4q/4p2n/3p1r2/P2P1rpR/1PP2PQ1/1K3R2 b - - 3 38,c6c5 d7e8 f3f2 f1f2 f4f2 g2b7 g7f8 b7c8,3013,121,84,295,advantage exposedKing middlegame pin veryLong,https://lichess.org/PJht43Ya/black#76,
fsJQR,8/2q1k1p1/2P5/8/4K3/4N2p/2R4P/8 b - - 0 48,e7d8 e3d5 c7d6 e4d4 d6e6 c6c7 d8c8 c2f2,3055,109,87,250,advancedPawn crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/mKLuI5Uc/black#96,
hcSsk,3r2r1/1b1q1p1Q/p3kB2/1p5P/1P2p3/P2n4/6P1/1B3RK1 b - - 0 32,e4e3 b1a2 e6d6 h7d3 d6c7 f6d8 c7b8 d3d7,3005,116,91,1273,crushing exposedKing interference middlegame veryLong,https://lichess.org/HIXCpPUS/black#64,
iKlxB,3R4/5pp1/1N1k1b2/2rb4/8/pPPq4/K3Rp2/2Q5 b - - 1 39,d6c7 c1f4 c7b7 f4b8 b7a6 b6a4 d3b1 a2a3 b1a1 e2a2,3000,118,88,743,advantage exposedKing middlegame veryLong,https://lichess.org/nqnX2yfQ/black#78,
ipEGw,1k1b3Q/pp4p1/4B3/q4pP1/4pP2/8/PP1rNK2/R7 w - - 8 26,h8g7 a5c5 f2e1 d2e2 e1e2 c5c2 e2e1 d8a5 e1f1 c2d3,3030,114,88,518,attraction crushing exposedKing middlegame sacrifice veryLong,https://lichess.org/sUrrRFnF#51,
jFHca,4k1r1/8/5b2/5bp1/pP2B3/2P1R3/8/q2KQR2 w - - 5 40,e4b1 e8f7 d1e2 a1b2 e2f3 g5g4 f3f4 b2b1 e1b1 f5b1,3071,110,92,1396,advantage defensiveMove exposedKing master middlegame pin veryLong,https://lichess.org/vw9APO1L#79,
kB3My,8/7p/1p4pk/1Qb2n2/1p6/2P4P/4K3/8 w - - 0 48,e2f3 b4c3 b5c4 f5d4 f3e4 c3c2 c4c3 c5e7,3009,104,87,288,advancedPawn crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/uSgs6nl0#95,
lb3pL,8/p7/1p3k2/6pp/P2K1p2/2P5/1P4PP/8 b - - 0 41,g5g4 d4e4 f6g5 h2h4 g4h3 g2h3 g5h4 e4f3,3019,120,91,1750,advantage endgame exposedKing pawnEndgame veryLong,https://lichess.org/iF3nu6qB/black#82,
lhBK5,3r2kr/3b1p2/2pQ1P2/1q6/p3P2p/P6P/1PB3P1/3R3K b - - 4 36,g8h7 d6f4 b5e2 f4g5 h8g8 e4e5 g8g6 c2g6,3007,105,88,213,crushing discoveredAttack exposedKing master middlegame veryLong,https://lichess.org/ys9Qis8a/black#72,
mZB5p,5r2/3Q3k/rp5p/p2pP1q1/5n2/P6P/5B1K/R4R2 b - - 2 31,h7h8 f1g1 g5e5 a1e1 f4e2 h2h1 e5e4 g1g2 f8g8 f2d4 e4d4 g2g8 h8g8 d7e6,3072,112,94,375,advantage attraction defensiveMove exposedKing middlegame sacrifice veryLong,https://lichess.org/ohsALYrw/black#62,
mthEr,8/4r3/5R2/8/2P5/5p2/2K1k3/8 w - - 0 58,c4c5 e7e4 c5c6 f3f2 c6c7 e4c4 c2b3 c4c7,3086,101,93,720,advancedPawn crushing endgame exposedKing quietMove rookEndgame veryLong,https://lichess.org/sZEmqWES#115,
mxqEv,r6k/bp3R2/p2p1Ppp/3N1q2/1PQ5/P4n2/2P3PP/5K2 w - - 0 30,g2f3 f5h3 f1e1 h3e6 d5e3 e6e3,3033,128,88,329,advantage endgame exposedKing fork long,https://lichess.org/hUB3ARfn#59,
nuByL,4r1k1/R7/1R5p/4Bb2/1NP5/pq1P4/3K4/8 b - - 1 43,a3a2 b6b7 e8d8 b7g7 g8f8 g7f7,3045,90,79,282,crushing exposedKing long middlegame quietMove,https://lichess.org/9BL7H5Zg/black#86,
nzstV,r3k2r/1ppb1p1p/p3P2Q/3p1P2/2q5/8/P1P3PP/4RR1K b kq - 0 18,f7e6 h6f6 h8f8 e1e6 d7e6 f6e6 e8d8 f1d1 c7c6 e6d6,3057,119,84,325,crushing exposedKing intermezzo middlegame veryLong,https://lichess.org/5JitaZcc/black#36,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit
oBi21,1r5k/4n1q1/5p1p/p1p1p2R/2PpBbPB/3P1Q1P/r3P3/5R1K b - - 1 39,b8b2 h4f6 g7f6 g4g5 f6f7 h5h6 h8g8 f1e1 b2e2 e1e2 a2e2 f3e2,3004,116,87,1054,crushing exposedKing interference middlegame pin quietMove sacrifice veryLong,https://lichess.org/7XjjduMc/black#78,
pPtev,1r6/2pk2p1/2p2n1p/Q1B2P2/1PPpr1P1/7P/P5q1/2KR3R w - - 2 29,a5a7 d4d3 d1d3 f6d5 h1d1 e4c4 c1b1 b8b5 c5f8 d7e8,3055,142,91,1143,advantage defensiveMove exposedKing middlegame veryLong,https://lichess.org/xLyCL8nl#57,
pcfHA,2r3k1/5p1p/pp4p1/8/3p1Pq1/P2PrR2/1P2B2P/1R2Q1K1 w - - 1 28,g1f2 e3f3 e2f3 c8c2 f3e2 g4f4 f2g1 f4e5,3020,118,90,1131,advantage exposedKing middlegame veryLong,https://lichess.org/7LIXiFPW#55,
qktBV,2Q5/4q1kp/2b2pp1/2P5/1P6/8/P6n/R1R1K3 w - - 2 37,e1d1 h2f3 c8c6 e7e1 d1c2 e1d2 c2b3 f3d4 b3a4 d4c6,3005,113,88,798,crushing endgame exposedKing fork quietMove sacrifice veryLong,https://lichess.org/xaFGl3Ru#73,
scZ7v,5b1r/p1Bkqpp1/Q1R4p/3r1b2/4n3/8/PP3PPP/4R1K1 b - - 4 20,d5c5 a6b7 c5c6 e1d1 d7e6 b7c6,3072,104,93,1554,crushing deflection exposedKing long middlegame sacrifice,https://lichess.org/H8nnxBTU/black#40,
sq1Jt,5r1k/1R4p1/4p2p/p2p3B/2pP1q1P/2P5/P3Q3/6K1 w - - 0 36,e2g2 g7g6 h5g6 f4e3 g1h2 f8f2 b7b8 h8g7,3044,102,92,1748,clearance crushing endgame exposedKing pin veryLong,https://lichess.org/9AU7CMED#71,
